Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-11-17,1.18752698870184,1.1867481324294826,1.2977797064317382,1.1841130911013844,1.3393315859432051,1.4746782457305558,1.2245296034025963
2017-11-20,1.1898828052917103,1.191250544369949,1.3058018507413676,1.185180140999379,1.3416770900304402,1.4725667608329662,1.2263336508692553
2017-11-21,1.2057366569084889,1.2030668011520544,1.3144425789217637,1.2098240455036935,1.3499144302440536,1.4896359438631763,1.229685685952013
2017-11-22,1.2018793055644241,1.2002946458910468,1.3072461535632862,1.1998715519361158,1.3440344649966824,1.4821754477889242,1.2315193861261617
2017-11-23,1.203906956259068,1.1980297009920506,1.304362496604579,1.2031859480027418,1.3364250599786776,1.47497457256517,1.2322874493927134
2017-11-24,1.2076475244206437,1.1981546345813936,1.301171778438988,1.2077131130645482,1.3351538903594682,1.4744713467433428,1.2371636336404508
2017-11-27,1.2136175401845901,1.2039980911939907,1.3100490176902264,1.2198177579704952,1.3413397433953875,1.483678796432701,1.2383364854355212
2017-11-28,1.2036905201688353,1.1949405292298088,1.3024377896773496,1.2095771586893795,1.3330660928472078,1.476156029345951,1.2348475827578003
2017-11-29,1.2055482931790367,1.1974505535930675,1.3059364135642824,1.2101245287871478,1.3357777221362361,1.4777673059377523,1.2337818295650758
2017-11-30,1.198864986746454,1.1904918321499516,1.2985675786695146,1.201887348243908,1.329251790462476,1.4697865614737546,1.2177363425443566
2017-12-01,1.1872015902241901,1.1872890713440851,1.2905979961201988,1.1780889160626082,1.3190481656025113,1.4534956520017206,1.205263134637712
2017-12-04,1.1906926977817895,1.1881973955371516,1.2887631834341446,1.1818681876824375,1.3203093304961602,1.4542014980463673,1.205971659919029
2017-12-05,1.1843711652307203,1.1822478266465442,1.2828760764822742,1.1694160283203527,1.311635747984042,1.4441824112632864,1.204840438199572
2017-12-06,1.178773566400457,1.1770952520201292,1.275822439204616,1.1622095602735867,1.3056850137517717,1.4405977237302527,1.1960109084752328
2017-12-07,1.2018293216885654,1.1942417439324504,1.3101484616322399,1.1858674648546876,1.3284862652659066,1.4692589838734234,1.2106096922258283
2017-12-08,1.2119966053374827,1.2046591086012493,1.3198313917435482,1.1941402104408967,1.341996699571229,1.479557699892133,1.2223922827607772
2017-12-11,1.217759351468717,1.210354283825429,1.3234185322576215,1.1971351196984883,1.3501620497358233,1.4882449875970716,1.2291319361752808
2017-12-12,1.213758912478185,1.2075897754040972,1.3125936011186603,1.1959682887537313,1.3513769625737282,1.4894270821856361,1.2193558455138138
2017-12-13,1.2083485195120696,1.2064797178822149,1.3079291038513152,1.190194774582033,1.3507041993541395,1.4900360809039401,1.213735436450644
